Source,Unit,Year,Invdate.fuels,Invdate.trees,Timestep,PlotID,InvID.fuels,count.ha_Live_ABCO,count.ha_Live_CADE,count.ha_Live_LIDE,count.ha_Live_OTHER,count.ha_Live_PILA,count.ha_Live_PIPO,count.ha_Live_PSME,count.ha_Live_QUKE,count.ha_Live_(all),count.ha_Snag_ABCO,count.ha_Snag_CADE,count.ha_Snag_LIDE,count.ha_Snag_OTHER,count.ha_Snag_PILA,count.ha_Snag_PIPO,count.ha_Snag_PSME,count.ha_Snag_QUKE,count.ha_Snag_(all),count.ha_(all)_(all),BA.mha.sum_Live_ABCO,BA.mha.sum_Live_CADE,BA.mha.sum_Live_LIDE,BA.mha.sum_Live_OTHER,BA.mha.sum_Live_PILA,BA.mha.sum_Live_PIPO,BA.mha.sum_Live_PSME,BA.mha.sum_Live_QUKE,BA.mha.sum_Live_(all),BA.mha.sum_Snag_ABCO,BA.mha.sum_Snag_CADE,BA.mha.sum_Snag_LIDE,BA.mha.sum_Snag_OTHER,BA.mha.sum_Snag_PILA,BA.mha.sum_Snag_PIPO,BA.mha.sum_Snag_PSME,BA.mha.sum_Snag_QUKE,BA.mha.sum_Snag_(all),BA.mha.sum_(all)_(all),pBA_Live_ABCO,pBA_Live_CADE,pBA_Live_LIDE,pBA_Live_OTHER,pBA_Live_PILA,pBA_Live_PIPO,pBA_Live_PSME,pBA_Live_QUKE,pBA_Live_(all),pBA_Snag_ABCO,pBA_Snag_CADE,pBA_Snag_LIDE,pBA_Snag_OTHER,pBA_Snag_PILA,pBA_Snag_PIPO,pBA_Snag_PSME,pBA_Snag_QUKE,pBA_Snag_(all),pBA_(all)_(all),pBA_ABCO_(all),pBA_CADE_(all),pBA_LIDE_(all),pBA_OTHER_(all),pBA_PILA_(all),pBA_PIPO_(all),pBA_PSME_(all),pBA_QUKE_(all),fuelload_litter_tonha,fuelload_duff_tonha,fuelload_litterduff_tonha,fuelload_1h_tonha,fuelload_10h_tonha,fuelload_100h_tonha,fuelload_1000s_tonha,fuelload_1000r_tonha,fuelload_1000h_tonha,fuelload_1.100h_tonha,fuelload_1.1000h_tonha,fuelload_total_tonha,fuelload_surface_tonha,Treatment,disturbance
FFS,380,2003,7/2/03,6/1/03,Post_1,0380-00110,2.00307E+11,0,123.5483074,0,0,49.41932296,49.41932296,0,0,222.3869533,24.70966148,74.12898443,0,0,24.70966148,0,0,0,123.5483074,345.9352607,0,4.198978839,0,0,15.56233372,21.04294574,0,0,40.8042583,0.353691167,1.142097403,0,0,2.243440269,0,0,0,3.739228839,44.54348714,0,0.094266954,0,0,0.349373943,0.472413524,0,0,0.916054421,0.007940356,0.025640054,0,0,0.050365169,0,0,0,0.083945579,1,0.007940356,0.119907007,0,0,0.399739112,0.472413524,0,0,7.231796923,0,22.22120565,1.09689497,4.397320613,7.194890696,4.597066648,0,4.597066648,12.68910628,17.28617293,24.51796985,24.51796985,MechBurn,None
FFS,380,2009,6/1/09,6/1/09,Post_7,0380-00110,2.00906E+11,0,74.12898443,0,0,24.70966148,49.41932296,0,0,148.2579689,0,123.5483074,0,0,24.70966148,0,0,0,148.2579689,296.5159377,0,2.154847667,0,0,17.6255419,25.37781185,0,0,45.15820141,0,3.407506309,0,0,2.217124482,0,0,0,5.624630791,50.7828322,0,0.042432601,0,0,0.34707678,0.499732109,0,0,0.889241491,0,0.067099572,0,0,0.043658937,0,0,0,0.110758509,1,0,0.109532173,0,0,0.390735718,0.499732109,0,0,15.85891093,14.29557869,63.15079976,1.427388219,2.963801983,7.329305193,7.380979134,0,7.380979134,11.72049539,19.10147453,49.25596415,34.96038546,MechBurn,None
BFRS,380,2016,6/21/16,6/21/16,Post_14,0380-00110,7289,0,49.41932296,0,0,24.70966148,49.41932296,0,0,123.5483074,0,0,0,0,24.70966148,0,0,0,24.70966148,148.2579689,0,2.699059335,0,0,20.33453298,25.44142319,0,0,48.4750155,0,0,0,0,2.349985835,0,0,0,2.349985835,50.82500134,0,0.053104954,0,0,0.400089177,0.500569061,0,0,0.953763192,0,0,0,0,0.046236808,0,0,0,0.046236808,1,0,0.053104954,0,0,0.446325986,0.500569061,0,0,20.39022822,48.47987739,116.1827648,0.548806096,2.689550025,5.263369041,14.84328264,7.874899351,22.71818199,8.501725162,31.21990716,100.0900128,51.61013538,MechBurn,None
FFS,380,2001,5/15/02,6/1/01,Intermediate,0380-00110,2.00205E+11,24.70966148,197.6772918,0,0,24.70966148,74.12898443,0,0,321.2255992,0,0,0,0,49.41932296,0,0,0,49.41932296,370.6449222,0.313014257,5.454432078,0,0,14.89240675,21.75807143,0,0,42.41792451,0,0,0,0,8.72847698,0,0,0,8.72847698,51.14640149,0.006119966,0.106643516,0,0,0.291172132,0.425407669,0,0,0.829343283,0,0,0,0,0.170656717,0,0,0,0.170656717,1,0.006119966,0.106643516,0,0,0.461828849,0.425407669,0,0,10.00778944,75.0252627,97.70561048,0.779060724,3.824742882,5.299547417,8.340140921,1.284386378,9.624527299,9.903351023,19.52787832,104.5609305,29.53566776,MechBurn,Harvest
FFS,380,2003,7/15/02,6/1/03,Intermediate,0380-00110,2.00207E+11,0,123.5483074,0,0,49.41932296,49.41932296,0,0,222.3869533,24.70966148,74.12898443,0,0,24.70966148,0,0,0,123.5483074,345.9352607,0,4.198978839,0,0,15.56233372,21.04294574,0,0,40.8042583,0.353691167,1.142097403,0,0,2.243440269,0,0,0,3.739228839,44.54348714,0,0.094266954,0,0,0.349373943,0.472413524,0,0,0.916054421,0.007940356,0.025640054,0,0,0.050365169,0,0,0,0.083945579,1,0.007940356,0.119907007,0,0,0.399739112,0.472413524,0,0,14.46359385,50.16400409,88.88482261,0.598306347,2.638392368,1.798722674,1.824347709,0,1.824347709,5.035421389,6.859769099,71.48736704,21.32336295,MechBurn,Mastication
FFS,380,2003,12/11/02,6/1/03,Intermediate,0380-00110,2.00212E+11,0,123.5483074,0,0,49.41932296,49.41932296,0,0,222.3869533,24.70966148,74.12898443,0,0,24.70966148,0,0,0,123.5483074,345.9352607,0,4.198978839,0,0,15.56233372,21.04294574,0,0,40.8042583,0.353691167,1.142097403,0,0,2.243440269,0,0,0,3.739228839,44.54348714,0,0.094266954,0,0,0.349373943,0.472413524,0,0,0.916054421,0.007940356,0.025640054,0,0,0.050365169,0,0,0,0.083945579,1,0.007940356,0.119907007,0,0,0.399739112,0.472413524,0,0,0,0,0,0.963938004,6.449403566,1.798722674,1.861811993,0,1.861811993,9.212064244,11.07387624,11.07387624,11.07387624,MechBurn,Burn
FFS,380,2001,6/22/01,6/1/01,Pretreatment,0380-00112,2.00106E+11,148.2579689,98.83864591,0,0,0,0,74.12898443,49.41932296,370.6449222,24.70966148,74.12898443,0,0,0,0,24.70966148,0,123.5483074,494.1932296,8.501513018,6.631578384,0,0,0,0,21.18481034,31.89731525,68.215217,0.327976994,1.617237093,0,0,0,0,4.017718181,0,5.962932268,74.17814927,0.114609398,0.089400699,0,0,0,0,0.285593676,0.430009586,0.919613359,0.004421477,0.021802069,0,0,0,0,0.054163095,0,0.080386641,1,0.119030875,0.111202767,0,0,0,0,0.339756772,0.430009586,16.12171081,74.46144939,105.7334969,1.551938118,6.753719689,6.479256018,14.56137719,17.10921199,31.67058918,14.78491383,46.45550301,137.0386632,62.57721381,MechBurn,None
FFS,380,2003,7/2/03,6/1/03,Post_1,0380-00112,2.00307E+11,74.12898443,98.83864591,0,0,0,0,74.12898443,24.70966148,271.8062763,24.70966148,0,0,0,0,0,24.70966148,24.70966148,74.12898443,345.9352607,1.312567813,6.878143338,0,0,0,0,23.13464328,20.03291244,51.35826687,0.338146222,0,0,0,0,0,3.843055876,1.688887452,5.87008955,57.22835642,0.02293562,0.120187679,0,0,0,0,0.404251401,0.350052207,0.897426907,0.005908718,0,0,0,0,0,0.067153001,0.029511374,0.102573093,1,0.028844338,0.120187679,0,0,0,0,0.471404402,0.379563581,5.465407624,0,11.04161665,0.355425966,1.853554939,1.634676126,0,1.64043101,1.64043101,3.843657031,5.484088041,10.94949566,10.94949566,MechBurn,None
FFS,380,2009,6/1/09,6/1/09,Post_7,0380-00112,2.00906E+11,74.12898443,74.12898443,0,0,0,0,74.12898443,24.70966148,247.0966148,0,24.70966148,0,0,0,0,0,0,24.70966148,271.8062763,1.619333041,7.912299437,0,0,0,0,26.10821079,20.54884548,56.18868875,0,0.298400844,0,0,0,0,0,0,0.298400844,56.4870896,0.028667312,0.140072705,0,0,0,0,0.46219784,0.363779505,0.994717362,0,0.005282638,0,0,0,0,0,0,0.005282638,1,0.028667312,0.145355343,0,0,0,0,0.46219784,0.363779505,9.337062368,22.99860396,40.59716166,0.697559054,0.724314776,0,0,0,0,1.42187383,1.42187383,33.75754016,10.7589362,MechBurn,None
BFRS,380,2016,8/11/16,8/11/16,Post_14,0380-00112,7270,74.12898443,74.12898443,0,0,0,0,74.12898443,0,222.3869533,0,0,0,0,0,0,0,0,0,222.3869533,2.271857477,9.76329029,0,0,0,0,29.80997536,0,41.84512313,0,0,0,0,0,0,0,0,0,41.84512313,0.054292049,0.233319669,0,0,0,0,0.712388282,0,1,0,0,0,0,0,0,0,0,0,1,0.054292049,0.233319669,0,0,0,0,0.712388282,0,43.12654681,30.50377521,92.20067982,0.462320614,3.519570503,25.44750114,7.562530059,0,7.562530059,29.42939226,36.99192232,110.6222443,80.11846912,MechBurn,None
FFS,380,2001,5/15/02,6/1/01,Intermediate,0380-00112,2.00205E+11,148.2579689,98.83864591,0,0,0,0,74.12898443,49.41932296,370.6449222,24.70966148,74.12898443,0,0,0,0,24.70966148,0,123.5483074,494.1932296,8.501513018,6.631578384,0,0,0,0,21.18481034,31.89731525,68.215217,0.327976994,1.617237093,0,0,0,0,4.017718181,0,5.962932268,74.17814927,0.114609398,0.089400699,0,0,0,0,0.285593676,0.430009586,0.919613359,0.004421477,0.021802069,0,0,0,0,0.054163095,0,0.080386641,1,0.119030875,0.111202767,0,0,0,0,0.339756772,0.430009586,10.74780721,31.35218922,52.86674846,0.609689975,5.195168992,8.099070023,22.77199797,11.82311112,34.59510909,13.90392899,48.49903808,90.5990345,59.24684528,MechBurn,Harvest
FFS,380,2003,7/15/02,6/1/03,Intermediate,0380-00112,2.00207E+11,74.12898443,98.83864591,0,0,0,0,74.12898443,24.70966148,271.8062763,24.70966148,0,0,0,0,0,24.70966148,24.70966148,74.12898443,345.9352607,1.312567813,6.878143338,0,0,0,0,23.13464328,20.03291244,51.35826687,0.338146222,0,0,0,0,0,3.843055876,1.688887452,5.87008955,57.22835642,0.02293562,0.120187679,0,0,0,0,0.404251401,0.350052207,0.897426907,0.005908718,0,0,0,0,0,0.067153001,0.029511374,0.102573093,1,0.028844338,0.120187679,0,0,0,0,0.471404402,0.379563581,7.287210165,11.48339055,25.76377218,0.959650108,3.442316315,8.173380629,24.7581984,0,24.7581984,12.57534705,37.33354545,56.10414617,44.62075562,MechBurn,Mastication
FFS,380,2003,12/11/02,6/1/03,Intermediate,0380-00112,2.00212E+11,74.12898443,98.83864591,0,0,0,0,74.12898443,24.70966148,271.8062763,24.70966148,0,0,0,0,0,24.70966148,24.70966148,74.12898443,345.9352607,1.312567813,6.878143338,0,0,0,0,23.13464328,20.03291244,51.35826687,0.338146222,0,0,0,0,0,3.843055876,1.688887452,5.87008955,57.22835642,0.02293562,0.120187679,0,0,0,0,0.404251401,0.350052207,0.897426907,0.005908718,0,0,0,0,0,0.067153001,0.029511374,0.102573093,1,0.028844338,0.120187679,0,0,0,0,0.471404402,0.379563581,0,0,0,0.10662779,0.794380688,1.634676126,0,0,0,2.535684604,2.535684604,2.535684604,2.535684604,MechBurn,Burn
FFS,380,2001,6/22/01,6/1/01,Pretreatment,0380-00113,2.00106E+11,296.5159377,172.9676303,0,0,49.41932296,24.70966148,49.41932296,0,593.0318755,0,0,0,0,0,0,0,0,0,593.0318755,14.25715994,7.580033513,0,0,28.22562251,8.32605503,4.661542843,0,63.05041384,0,0,0,0,0,0,0,0,0,63.05041384,0.226123178,0.120221788,0,0,0.447667522,0.132053931,0.07393358,0,1,0,0,0,0,0,0,0,0,0,1,0.226123178,0.120221788,0,0,0.447667522,0.132053931,0.07393358,0,20.38558483,72.61141723,111.0745234,1.051548059,4.459672301,4.881463383,0,16.73961734,16.73961734,10.39268374,27.13230108,120.1293031,47.51788591,MechBurn,None
FFS,380,2003,7/2/03,6/1/03,Post_1,0380-00113,2.00307E+11,247.0966148,123.5483074,0,0,49.41932296,24.70966148,0,0,444.7739066,24.70966148,0,0,0,0,0,0,0,24.70966148,469.4835681,13.67621371,5.025733155,0,0,28.78159203,8.58222641,0,0,56.06576531,0.338146222,0,0,0,0,0,0,0,0.338146222,56.40391153,0.242469243,0.089102564,0,0,0.510276526,0.152156582,0,0,0.994004915,0.005995085,0,0,0,0,0,0,0,0.005995085,1,0.248464327,0.089102564,0,0,0.510276526,0.152156582,0,0,1.429254241,0,3.332951113,0.713148772,4.212435303,0,6.385551137,1.625697325,8.011248462,4.925584076,12.93683254,14.36608678,14.36608678,MechBurn,None
FFS,380,2009,6/1/09,6/1/09,Post_7,0380-00113,2.00906E+11,98.83864591,123.5483074,0,0,49.41932296,24.70966148,0,0,296.5159377,24.70966148,0,0,0,0,0,0,0,24.70966148,321.2255992,7.378919572,6.124029134,0,0,31.62125178,9.783029755,0,0,54.90723024,4.214329715,0,0,0,0,0,0,0,4.214329715,59.12155995,0.124809284,0.103583687,0,0,0.534851445,0.165473133,0,0,0.928717549,0.071282451,0,0,0,0,0,0,0,0.071282451,1,0.196091735,0.103583687,0,0,0.534851445,0.165473133,0,0,12.29252693,10.87361909,39.61758611,1.1586345,1.55255085,4.967099271,9.12848351,0,9.12848351,7.678284621,16.80676813,39.97291415,29.09929506,MechBurn,None
BFRS,380,2016,8/11/16,8/11/16,Post_14,0380-00113,7271,98.83864591,123.5483074,0,0,49.41932296,24.70966148,0,0,296.5159377,24.70966148,0,0,0,0,0,0,0,24.70966148,321.2255992,8.705176896,7.763129189,0,0,36.3842764,11.34376188,0,0,64.19634436,4.331616493,0,0,0,0,0,0,0,4.331616493,68.52796086,0.127031022,0.113284112,0,0,0.530940596,0.165534794,0,0,0.936790524,0.063209476,0,0,0,0,0,0,0,0.063209476,1,0.190240498,0.113284112,0,0,0.530940596,0.165534794,0,0,38.51505209,31.34455235,120.9710596,0.481221405,2.541597248,1.63759746,19.68796029,3.242270125,22.93023042,4.660416113,27.59064653,97.45025097,66.10569862,MechBurn,None
FFS,380,2001,5/15/02,6/1/01,Intermediate,0380-00113,2.00205E+11,296.5159377,172.9676303,0,0,49.41932296,24.70966148,49.41932296,0,593.0318755,0,0,0,0,0,0,0,0,0,593.0318755,14.25715994,7.580033513,0,0,28.22562251,8.32605503,4.661542843,0,63.05041384,0,0,0,0,0,0,0,0,0,63.05041384,0.226123178,0.120221788,0,0,0.447667522,0.132053931,0.07393358,0,1,0,0,0,0,0,0,0,0,0,1,0.226123178,0.120221788,0,0,0.447667522,0.132053931,0.07393358,0,21.95370674,36.30570861,80.78147155,1.869418772,7.525697008,1.627154461,19.97943058,0,19.97943058,11.02227024,31.00170082,89.26111617,52.95540756,MechBurn,Harvest
FFS,380,2003,7/15/02,6/1/03,Intermediate,0380-00113,2.00207E+11,247.0966148,123.5483074,0,0,49.41932296,24.70966148,0,0,444.7739066,24.70966148,0,0,0,0,0,0,0,24.70966148,469.4835681,13.67621371,5.025733155,0,0,28.78159203,8.58222641,0,0,56.06576531,0.338146222,0,0,0,0,0,0,0,0.338146222,56.40391153,0.242469243,0.089102564,0,0,0.510276526,0.152156582,0,0,0.994004915,0.005995085,0,0,0,0,0,0,0,0.005995085,1,0.248464327,0.089102564,0,0,0.510276526,0.152156582,0,0,14.29254241,32.67191706,63.32607114,1.745984925,5.616580405,1.604729525,17.12605754,0,17.12605754,8.967294855,26.0933524,73.05781187,40.38589481,MechBurn,Mastication
FFS,380,2003,12/11/02,6/1/03,Intermediate,0380-00113,2.00212E+11,247.0966148,123.5483074,0,0,49.41932296,24.70966148,0,0,444.7739066,24.70966148,0,0,0,0,0,0,0,24.70966148,469.4835681,13.67621371,5.025733155,0,0,28.78159203,8.58222641,0,0,56.06576531,0.338146222,0,0,0,0,0,0,0,0.338146222,56.40391153,0.242469243,0.089102564,0,0,0.510276526,0.152156582,0,0,0.994004915,0.005995085,0,0,0,0,0,0,0,0.005995085,1,0.248464327,0.089102564,0,0,0.510276526,0.152156582,0,0,8.575525446,21.78127804,39.99541335,0.295096044,3.931606283,1.604729525,0,0,0,5.831431852,5.831431852,36.18823534,14.4069573,MechBurn,Burn
FFS,380,2001,6/22/01,6/1/01,Pretreatment,0380-00114,2.00106E+11,74.12898443,24.70966148,0,0,24.70966148,24.70966148,148.2579689,49.41932296,345.9352607,0,0,0,0,0,0,0,0,0,345.9352607,22.02720664,1.080887969,0,0,19.13617676,12.35840603,5.442787925,4.360075705,64.40554103,0,0,0,0,0,0,0,0,0,64.40554103,0.342007943,0.016782531,0,0,0.297120037,0.191884205,0.084508069,0.067697214,1,0,0,0,0,0,0,0,0,0,1,0.342007943,0.016782531,0,0,0.297120037,0.191884205,0.084508069,0.067697214,12.42792885,21.91524439,48.11834275,1.594666804,5.252016598,6.251170825,27.19488181,12.16716534,39.36204715,13.09785423,52.45990138,86.80307462,64.88783022,MechBurn,None
FFS,380,2003,7/2/03,6/1/03,Post_1,0380-00114,2.00307E+11,49.41932296,0,0,0,24.70966148,24.70966148,0,0,98.83864591,0,0,0,0,0,0,0,49.41932296,49.41932296,148.2579689,19.92813447,0,0,0,21.23342468,12.73288201,0,0,53.89444116,0,0,0,0,0,0,0,4.621661617,4.621661617,58.51610278,0.340558129,0,0,0,0.362864642,0.217596207,0,0,0.921018978,0,0,0,0,0,0,0,0.078981022,0.078981022,1,0.340558129,0,0,0,0.362864642,0.217596207,0,0.078981022,5.566235506,0,13.63364741,0.279196002,5.289044732,6.238662887,0,2.871474572,2.871474572,11.80690362,14.67837819,20.2446137,20.2446137,MechBurn,None
FFS,380,2009,6/1/09,6/1/09,Post_7,0380-00114,2.00906E+11,0,0,0,0,24.70966148,24.70966148,0,0,49.41932296,49.41932296,0,0,0,0,0,0,24.70966148,74.12898443,123.5483074,0,0,0,0,24.12717153,13.92270104,0,0,38.04987256,19.43015283,0,0,0,0,0,0,4.000077288,23.43023012,61.48010268,0,0,0,0,0.392438699,0.22645865,0,0,0.618897349,0.316039694,0,0,0,0,0,0,0.065062957,0.381102651,1,0.316039694,0,0,0,0.392438699,0.22645865,0,0.065062957,4.029476129,10.94210911,20.22464655,0.212671362,1.796647955,0,46.47271917,0,46.47271917,2.009319317,48.48203849,63.45362373,52.51151462,MechBurn,None
BFRS,380,2016,6/21/16,6/21/16,Post_14,0380-00114,7272,0,0,0,0,24.70966148,24.70966148,0,0,49.41932296,24.70966148,0,0,0,0,0,0,0,24.70966148,74.12898443,0,0,0,0,28.72732165,15.69027785,0,0,44.4175995,10.82228012,0,0,0,0,0,0,0,10.82228012,55.23987962,0,0,0,0,0.520046782,0.284038958,0,0,0.80408574,0.19591426,0,0,0,0,0,0,0,0.19591426,1,0.19591426,0,0,0,0.520046782,0.284038958,0,0,16.84777988,23.47071132,69.71146034,0.141482159,0.581921304,3.191526372,0,46.93688623,46.93688623,3.914929836,50.85181606,91.17030726,67.69959594,MechBurn,None
FFS,380,2001,5/15/02,6/1/01,Intermediate,0380-00114,2.00205E+11,74.12898443,24.70966148,0,0,24.70966148,24.70966148,148.2579689,49.41932296,345.9352607,0,0,0,0,0,0,0,0,0,345.9352607,22.02720664,1.080887969,0,0,19.13617676,12.35840603,5.442787925,4.360075705,64.40554103,0,0,0,0,0,0,0,0,0,64.40554103,0.342007943,0.016782531,0,0,0.297120037,0.191884205,0.084508069,0.067697214,1,0,0,0,0,0,0,0,0,0,1,0.342007943,0.016782531,0,0,0.297120037,0.191884205,0.084508069,0.067697214,4.660473318,14.61016293,24.05917138,0.380815953,1.934953484,4.688378119,32.43445732,12.94634342,45.38080074,7.004147555,52.38494829,71.65558454,57.04542161,MechBurn,Harvest
FFS,380,2003,7/15/02,6/1/03,Intermediate,0380-00114,2.00207E+11,49.41932296,0,0,0,24.70966148,24.70966148,0,0,98.83864591,0,0,0,0,0,0,0,49.41932296,49.41932296,148.2579689,19.92813447,0,0,0,21.23342468,12.73288201,0,0,53.89444116,0,0,0,0,0,0,0,4.621661617,4.621661617,58.51610278,0.340558129,0,0,0,0.362864642,0.217596207,0,0,0.921018978,0,0,0,0,0,0,0,0.078981022,0.078981022,1,0.340558129,0,0,0,0.362864642,0.217596207,0,0.078981022,6.957794383,0,17.04205926,1.319835645,3.61882008,7.798328609,44.51130909,15.48080902,59.99211812,12.73698433,72.72910245,79.68689683,79.68689683,MechBurn,Mastication
FFS,380,2003,12/11/02,6/1/03,Intermediate,0380-00114,2.00212E+11,49.41932296,0,0,0,24.70966148,24.70966148,0,0,98.83864591,0,0,0,0,0,0,0,49.41932296,49.41932296,148.2579689,19.92813447,0,0,0,21.23342468,12.73288201,0,0,53.89444116,0,0,0,0,0,0,0,4.621661617,4.621661617,58.51610278,0.340558129,0,0,0,0.362864642,0.217596207,0,0,0.921018978,0,0,0,0,0,0,0,0.078981022,0.078981022,1,0.340558129,0,0,0,0.362864642,0.217596207,0,0.078981022,2.783117753,0,6.816823706,0.659917823,2.783707754,4.678997165,5.798712436,0,5.798712436,8.122622742,13.92133518,16.70445293,16.70445293,MechBurn,Burn
FFS,380,2001,6/21/01,6/1/01,Pretreatment,0380-00117,2.00106E+11,74.12898443,123.5483074,0,0,49.41932296,0,49.41932296,0,296.5159377,0,24.70966148,0,0,0,0,24.70966148,0,49.41932296,345.9352607,3.326851138,25.63210076,0,0,19.75624735,0,13.84912939,0,62.56432864,0,0.419364194,0,0,0,0,1.435801772,0,1.855165966,64.41949461,0.051643546,0.39789354,0,0,0.306681191,0,0.214983515,0,0.971201793,0,0.006509896,0,0,0,0,0.022288312,0,0.028798207,1,0.051643546,0.404403436,0,0,0.306681191,0,0.237271827,0,26.05435344,56.13221777,96.25647986,1.085770213,2.913199864,16.57024066,12.83300607,11.93625908,24.76926515,20.56921073,45.33847588,127.5250471,71.39282932,MechBurn,None
FFS,380,2003,7/7/03,6/1/03,Post_1,0380-00117,2.00307E+11,24.70966148,49.41932296,0,0,49.41932296,0,24.70966148,0,148.2579689,0,0,0,0,0,0,0,0,0,148.2579689,0.745536344,24.249047,0,0,20.54094687,0,12.67008121,0,58.20561142,0,0,0,0,0,0,0,0,0,58.20561142,0.012808668,0.416610124,0,0,0.352903206,0,0.217678002,0,1,0,0,0,0,0,0,0,0,0,1,0.012808668,0.416610124,0,0,0.352903206,0,0.217678002,0,4.201999941,0,7.074346985,0.269908269,1.065527264,1.854609886,0,0,0,3.190045419,3.190045419,7.39204536,7.39204536,MechBurn,None
FFS,380,2009,6/1/09,6/1/09,Post_7,0380-00117,2.00906E+11,0,49.41932296,0,0,24.70966148,0,24.70966148,0,98.83864591,0,0,0,0,24.70966148,0,0,0,24.70966148,123.5483074,0,27.2354619,0,0,9.893571587,0,12.67008121,0,49.7991147,0,0,0,0,12.48261034,0,0,0,12.48261034,62.28172503,0,0.437294598,0,0,0.15885192,0,0.203431764,0,0.799578282,0,0,0,0,0.200421718,0,0,0,0.200421718,1,0,0.437294598,0,0,0.359273638,0,0.203431764,0,2.107430343,7.511704735,10.63709026,0.444924864,5.349867575,17.14603704,3.743990886,0,3.743990886,22.94082948,26.68482036,36.30395544,28.79225071,MechBurn,None
BFRS,380,2016,6/22/16,6/22/16,Post_14,0380-00117,7273,0,24.70966148,0,0,24.70966148,0,24.70966148,0,74.12898443,0,0,0,0,24.70966148,0,0,0,24.70966148,98.83864591,0,12.26627749,0,0,12.58179587,0,13.63490103,0,38.48297439,0,0,0,0,12.42353586,0,0,0,12.42353586,50.90651025,0,0.240956951,0,0,0.247154947,0,0.26784199,0,0.755953889,0,0,0,0,0.244046111,0,0,0,0.244046111,1,0,0.240956951,0,0,0.491201059,0,0.26784199,0,15.29528214,25.64948411,53.28049134,0.618494598,1.118366179,11.88095739,0,0,0,13.61781817,13.61781817,54.56258442,28.91310031,MechBurn,None
FFS,380,2001,5/15/02,6/1/01,Intermediate,0380-00117,2.00205E+11,74.12898443,123.5483074,0,0,49.41932296,0,49.41932296,0,296.5159377,0,24.70966148,0,0,0,0,24.70966148,0,49.41932296,345.9352607,3.326851138,25.63210076,0,0,19.75624735,0,13.84912939,0,62.56432864,0,0.419364194,0,0,0,0,1.435801772,0,1.855165966,64.41949461,0.051643546,0.39789354,0,0,0.306681191,0,0.214983515,0,0.971201793,0,0.006509896,0,0,0,0,0.022288312,0,0.028798207,1,0.051643546,0.404403436,0,0,0.306681191,0,0.237271827,0,15.19837284,11.22644355,35.65054809,0.898568452,4.23738162,9.205689254,6.540547909,0,6.540547909,14.34163933,20.88218724,47.30700363,36.08056007,MechBurn,Harvest
FFS,380,2003,7/15/02,6/1/03,Intermediate,0380-00117,2.00207E+11,24.70966148,49.41932296,0,0,49.41932296,0,24.70966148,0,148.2579689,0,0,0,0,0,0,0,0,0,148.2579689,0.745536344,24.249047,0,0,20.54094687,0,12.67008121,0,58.20561142,0,0,0,0,0,0,0,0,0,58.20561142,0.012808668,0.416610124,0,0,0.352903206,0,0.217678002,0,1,0,0,0,0,0,0,0,0,0,1,0.012808668,0.416610124,0,0,0.352903206,0,0.217678002,0,21.0099997,3.74258919,38.90890842,1.445937157,7.192309034,7.418439542,4.088120759,0,4.088120759,16.05668573,20.14480649,44.89739539,41.1548062,MechBurn,Mastication
FFS,380,2003,12/11/02,6/1/03,Intermediate,0380-00117,2.00212E+11,24.70966148,49.41932296,0,0,49.41932296,0,24.70966148,0,148.2579689,0,0,0,0,0,0,0,0,0,148.2579689,0.745536344,24.249047,0,0,20.54094687,0,12.67008121,0,58.20561142,0,0,0,0,0,0,0,0,0,58.20561142,0.012808668,0.416610124,0,0,0.352903206,0,0.217678002,0,1,0,0,0,0,0,0,0,0,0,1,0.012808668,0.416610124,0,0,0.352903206,0,0.217678002,0,2.10099997,0,3.537173492,0,0,1.854609886,0,0,0,1.854609886,1.854609886,3.955609856,3.955609856,MechBurn,Burn
FFS,380,2001,6/22/01,6/1/01,Pretreatment,0380-00118,2.00106E+11,148.2579689,74.12898443,0,0,0,49.41932296,0,0,271.8062763,123.5483074,0,0,0,0,0,0,0,123.5483074,395.3545836,22.10920089,1.633092549,0,0,0,20.51564024,0,0,44.25793367,6.434636932,0,0,0,0,0,0,0,6.434636932,50.69257061,0.436142824,0.032215619,0,0,0,0.404707041,0,0,0.873065484,0.126934516,0,0,0,0,0,0,0,0.126934516,1,0.56307734,0.032215619,0,0,0,0.404707041,0,0,24.18121811,107.0181081,150.9656558,1.02709653,2.676266058,11.56087801,0,0,0,15.2642406,15.2642406,146.4635668,39.44545871,MechBurn,None
FFS,380,2003,7/7/03,6/1/03,Post_1,0380-00118,2.00307E+11,74.12898443,0,0,0,0,49.41932296,0,0,123.5483074,49.41932296,0,0,0,0,0,0,0,49.41932296,172.9676303,19.90597176,0,0,0,0,20.83682481,0,0,40.74279657,1.628337853,0,0,0,0,0,0,0,1.628337853,42.37113442,0.469800302,0,0,0,0,0.49176934,0,0,0.961569642,0.038430358,0,0,0,0,0,0,0,0.038430358,1,0.50823066,0,0,0,0,0.49176934,0,0,2.510139491,0,5.269838227,0.372954747,1.092904141,5.010495588,6.398024913,0,6.398024913,6.476354475,12.87437939,15.38451888,15.38451888,MechBurn,None
